,_id,ltable_id,rtable_id,ltable_Title,ltable_Authors,ltable_Genres,ltable_Publishing Date,ltable_Pages,ltable_Publisher,ltable_Language,rtable_Title,rtable_Authors,rtable_Genres,rtable_Publishing Date,rtable_Pages,rtable_Publisher,rtable_Language
79859,79859,719,3545,Magic Slays,Ilona Andrews,Adventure Books:Fantasy:Fantasy Books:Romance:Romance Books,16 Jun 2011,308,Penguin Putnam Inc,English,Magic Burns,Ilona Andrews,Fantasy;Urban Fantasy;Fantasy;Fantasy;Paranormal;Fantasy;Magic;Paranormal;Vampires;Romance;Romance;Paranormal Romance;Paranormal;Shapeshifters,April 2008,260,Berkley Publishing Group,English
79861,79861,1004,3545,Magic Burns,Ilona Andrews,Adventure Books:Fantasy:Fantasy Books:Romance:Romance Books,25 Jul 2011,260,Penguin Putnam Inc,English,Magic Burns,Ilona Andrews,Fantasy;Urban Fantasy;Fantasy;Fantasy;Paranormal;Fantasy;Magic;Paranormal;Vampires;Romance;Romance;Paranormal Romance;Paranormal;Shapeshifters,April 2008,260,Berkley Publishing Group,English
80059,80059,3004,3551,The Cosy Christmas Chocolate Shop : The Perfect Feel Good Romantic Comedy to Curl Up with This Christmas!,Caroline Roberts,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,23 Oct 2018,432,HarperCollins Publishers,English,The Gift: Home for Christmas / All I Want for Christmas,Nora Roberts,Romance;Holiday;Christmas;Romance;Contemporary Romance;Holiday;Fiction;Contemporary,October 1st 2004,217,Silhouette Books,English
80171,80171,2372,3553,Rebellion,Nora Roberts,Thriller Books:Thrillers:Romance:Romance Books:Historical Romance:Historical Romance,31 Jan 2017,314,Silhouette Books,English,Rebellion,Nora Roberts,Romance;Romance;Historical Romance;Historical;Fiction,November 14th 2006,395,Silhouette,English
80303,80303,1686,3559,Potent Pleasures,Eloisa James,Romance:Romance Books:Historical Romance:Historical Romance,01 Jun 2000,480,Random House USA Inc,English,Pleasure for Pleasure,Eloisa James,Romance;Historical Romance;Romance;Historical;Historical;Historical Fiction;Historical;Regency;Historical Romance;Regency Romance,November 28th 2006,404,Avon Books,English
80873,80873,1742,3598,Claiming the Courtesan,Anna Campbell,Romance:Romance Books:Historical Romance:Historical Romance,02 Sep 2011,375,HarperCollins Publishers Inc,English,Claiming the Courtesan,Anna Campbell,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical;Historical Fiction,March 27th 2007,375,Avon,English
81211,81211,1461,3622,Dragon Actually,G. A. Aiken,Adventure Books:Romance:Romance Books,01 Sep 2008,352,Kensington Publishing,English,How to Drive a Dragon Crazy,G.A. Aiken,Fantasy;Romance;Fantasy;Dragons;Romance;Paranormal Romance;Fantasy;Paranormal;Paranormal;Shapeshifters,September 4th 2012,481,Zebra Books,
81885,81885,2754,3660,The Trouble with Valentine's Day,Rachel Gibson,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,26 Dec 2012,368,HarperCollins Publishers Inc,English,Nothing But Trouble,Rachel Gibson,Romance;Romance;Contemporary Romance;Contemporary;Sports and Games;Sports;Contemporary Romance;Sports Romance;Womens Fiction;Chick Lit,April 27th 2010,354,Avon,English
81986,81986,2641,3667,On Dublin Street,Samantha Young,Contemporary Fiction:Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance,05 May 2015,355,Berkley Books,English,An On Dublin Street Christmas,Samantha Young,Romance;Romance;Contemporary Romance;New Adult;Contemporary;Adult;Short Stories,December 15th 2012,36,,
82343,82343,2256,3686,Blame It on Bath,Caroline Linden,Romance:Romance Books:Historical Romance:Historical Romance,05 Mar 2012,384,HarperCollins Publishers Inc,English,Blame It on Bath,Caroline Linden,Romance;Historical Romance;Romance;Historical;Historical;Regency;Historical Romance;Regency Romance,February 28th 2012,384,Avon,English
82585,82585,313,3690,Seduction of a Highland Lass,Maya Banks,Contemporary Fiction:Erotic Fiction:Historical Romance:Historical Romance:Historical Fiction,05 Mar 2015,352,Random House USA Inc,English,Sweet Seduction,Maya Banks,Adult Fiction;Erotica;Romance;Erotica;Bdsm;Romance;Erotic Romance;Contemporary,October 6th 2009,297,Berkley Heat,English
83309,83309,1163,3728,Under a Vampire Moon,Lynsay Sands,Fantasy:Fantasy Books:Romance:Romance Books,18 May 2012,351,HarperCollins Publishers Inc,English,The Accidental Vampire,Lynsay Sands,Paranormal;Vampires;Fantasy;Paranormal;Romance;Romance;Paranormal Romance,December 26th 2008,372,Avon,English
83372,83372,2715,3730,Only Yours,Susan Mallery,Contemporary Fiction:Adult & Contemporary Romance:Adult & Contemporary Romance,01 Oct 2011,378,HarperCollins Publishers,English,Only His,Susan Mallery,Romance;Contemporary Romance;Romance;Contemporary;Womens Fiction;Chick Lit,September 27th 2011,344,HQN Books,English
83407,83407,2995,3731,The Promise,Danielle Steel,Romance:Romance Books:Adult & Contemporary Romance:Adult & Contemporary Romance:Sagas,01 Jul 1990,288,Bantam Doubleday Dell Publishing Group Inc,English,The Promise,Danielle Steel,Romance;Fiction;Womens Fiction;Chick Lit;Contemporary;Novels;Romance;Contemporary Romance;Adult;Drama;Love;Romance;Love Story,,224,Warner Books,English
